fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
706.0,car,0,17,1343,323,1434,388,,0.0,0,0,0,0,
707.0,car,0,12,1268,317,1293,341,,0.0,0,0,0,0,
707.0,car,0,14,1095,305,1183,380,,0.0,0,0,0,0,
707.0,car,0,16,1342,323,1378,369,,0.0,0,0,0,0,
707.0,car,0,17,1343,323,1432,387,,0.0,0,0,0,0,
708.0,car,0,12,1268,317,1293,341,,0.0,0,0,0,0,
708.0,car,0,14,1094,305,1182,380,,0.0,0,0,0,0,
708.0,car,0,16,1342,323,1383,372,,0.0,0,0,0,0,
708.0,car,0,17,1342,323,1431,387,,0.0,0,0,0,0,
709.0,car,0,12,1265,316,1292,341,,0.0,0,0,0,0,
709.0,car,0,14,1093,304,1181,381,,0.0,0,0,0,0,
709.0,car,0,16,1339,323,1395,374,,0.0,0,0,0,0,
709.0,car,0,17,1341,323,1430,386,,0.0,0,0,0,0,
710.0,car,0,12,1264,316,1292,341,,0.0,0,0,0,0,
710.0,car,0,14,1091,304,1181,382,,0.0,0,0,0,0,
710.0,car,0,17,1341,323,1428,385,,0.0,0,0,0,0,
711.0,car,0,12,1264,315,1292,341,,0.0,0,0,0,0,
711.0,car,0,14,1089,305,1182,381,,0.0,0,0,0,0,
711.0,car,0,17,1338,322,1427,384,,0.0,0,0,0,0,
712.0,car,0,12,1263,315,1291,341,,0.0,0,0,0,0,
712.0,car,0,14,1087,306,1183,381,,0.0,0,0,0,0,
712.0,car,0,17,1337,323,1426,384,,0.0,0,0,0,0,
713.0,car,0,12,1264,314,1292,341,,0.0,0,0,0,0,
713.0,car,0,14,1085,307,1183,382,,0.0,0,0,0,0,
713.0,car,0,17,1337,323,1425,383,,0.0,0,0,0,0,
714.0,car,0,12,1265,314,1292,341,,0.0,0,0,0,0,
714.0,car,0,14,1084,306,1183,383,,0.0,0,0,0,0,
714.0,car,0,17,1335,323,1423,383,,0.0,0,0,0,0,
715.0,car,0,12,1265,314,1291,341,,0.0,0,0,0,0,
715.0,car,0,14,1083,306,1182,384,,0.0,0,0,0,0,
715.0,car,0,17,1334,324,1420,383,,0.0,0,0,0,0,
716.0,car,0,12,1265,314,1291,341,,0.0,0,0,0,0,
716.0,car,0,14,1079,307,1179,385,,0.0,0,0,0,0,
716.0,car,0,17,1333,324,1418,382,,0.0,0,0,0,0,
717.0,car,0,12,1265,314,1291,341,,0.0,0,0,0,0,
717.0,car,0,14,1076,307,1177,384,,0.0,0,0,0,0,
717.0,car,0,17,1333,324,1412,382,,0.0,0,0,0,0,
718.0,car,0,12,1267,314,1292,342,,0.0,0,0,0,0,
718.0,car,0,14,1075,308,1175,385,,0.0,0,0,0,0,
718.0,car,0,17,1333,324,1412,381,,0.0,0,0,0,0,
719.0,car,0,12,1267,314,1291,341,,0.0,0,0,0,0,
719.0,car,0,14,1074,307,1173,386,,0.0,0,0,0,0,
719.0,car,0,17,1332,324,1409,380,,0.0,0,0,0,0,
720.0,car,0,12,1265,315,1290,341,,0.0,0,0,0,0,
720.0,car,0,14,1072,307,1172,386,,0.0,0,0,0,0,
720.0,car,0,17,1331,324,1408,379,,0.0,0,0,0,0,
721.0,car,0,12,1265,315,1290,342,,0.0,0,0,0,0,
721.0,car,0,14,1070,307,1170,386,,0.0,0,0,0,0,
721.0,car,0,17,1330,324,1406,378,,0.0,0,0,0,0,
722.0,car,0,12,1265,315,1290,341,,0.0,0,0,0,0,
722.0,car,0,14,1068,307,1169,387,,0.0,0,0,0,0,
722.0,car,0,17,1328,323,1403,377,,0.0,0,0,0,0,
723.0,car,0,12,1265,315,1290,341,,0.0,0,0,0,0,
723.0,car,0,14,1066,307,1170,388,,0.0,0,0,0,0,
723.0,car,0,17,1328,323,1401,375,,0.0,0,0,0,0,
724.0,car,0,12,1264,315,1290,341,,0.0,0,0,0,0,
724.0,car,0,14,1064,307,1168,388,,0.0,0,0,0,0,
724.0,car,0,17,1329,324,1399,375,,0.0,0,0,0,0,
725.0,car,0,12,1264,315,1289,341,,0.0,0,0,0,0,
725.0,car,0,14,1062,307,1167,389,,0.0,0,0,0,0,
725.0,car,0,17,1327,323,1398,374,,0.0,0,0,0,0,
726.0,car,0,12,1262,315,1289,341,,0.0,0,0,0,0,
726.0,car,0,14,1061,307,1166,390,,0.0,0,0,0,0,
726.0,car,0,17,1325,323,1397,374,,0.0,0,0,0,0,
727.0,car,0,12,1263,315,1289,341,,0.0,0,0,0,0,
727.0,car,0,14,1060,307,1165,390,,0.0,0,0,0,0,
727.0,car,0,17,1323,323,1397,373,,0.0,0,0,0,0,
728.0,car,0,12,1265,315,1289,341,,0.0,0,0,0,0,
728.0,car,0,14,1057,307,1166,392,,0.0,0,0,0,0,
728.0,car,0,17,1320,322,1396,373,,0.0,0,0,0,0,
729.0,car,0,12,1264,315,1289,341,,0.0,0,0,0,0,
729.0,car,0,14,1054,306,1167,394,,0.0,0,0,0,0,
729.0,car,0,17,1317,321,1394,373,,0.0,0,0,0,0,
730.0,car,0,12,1265,314,1289,342,,0.0,0,0,0,0,
730.0,car,0,14,1052,305,1167,394,,0.0,0,0,0,0,
730.0,car,0,17,1317,320,1392,372,,0.0,0,0,0,0,
731.0,car,0,12,1266,314,1289,341,,0.0,0,0,0,0,
731.0,car,0,14,1049,305,1166,395,,0.0,0,0,0,0,
731.0,car,0,17,1316,320,1391,371,,0.0,0,0,0,0,
732.0,car,0,12,1267,314,1289,341,,0.0,0,0,0,0,
732.0,car,0,14,1045,305,1165,395,,0.0,0,0,0,0,
732.0,car,0,17,1315,322,1390,371,,0.0,0,0,0,0,
733.0,car,0,12,1264,314,1289,341,,0.0,0,0,0,0,
733.0,car,0,14,1043,306,1165,396,,0.0,0,0,0,0,
733.0,car,0,17,1315,323,1390,371,,0.0,0,0,0,0,
734.0,car,0,12,1263,314,1289,340,,0.0,0,0,0,0,
734.0,car,0,14,1039,306,1163,397,,0.0,0,0,0,0,
734.0,car,0,17,1315,323,1389,370,,0.0,0,0,0,0,
735.0,car,0,12,1262,314,1289,340,,0.0,0,0,0,0,
735.0,car,0,14,1036,307,1161,398,,0.0,0,0,0,0,
735.0,car,0,17,1315,324,1389,370,,0.0,0,0,0,0,
736.0,car,0,12,1262,314,1289,340,,0.0,0,0,0,0,
736.0,car,0,14,1033,307,1159,399,,0.0,0,0,0,0,
736.0,car,0,17,1314,325,1389,370,,0.0,0,0,0,0,
737.0,car,0,12,1263,315,1289,340,,0.0,0,0,0,0,
737.0,car,0,14,1031,309,1157,400,,0.0,0,0,0,0,
737.0,car,0,17,1312,326,1388,370,,0.0,0,0,0,0,
738.0,car,0,12,1266,315,1290,340,,0.0,0,0,0,0,
738.0,car,0,14,1027,308,1157,402,,0.0,0,0,0,0,
738.0,car,0,17,1312,325,1388,370,,0.0,0,0,0,0,
739.0,car,0,12,1270,315,1291,340,,0.0,0,0,0,0,
739.0,car,0,14,1025,307,1156,404,,0.0,0,0,0,0,
739.0,car,0,17,1312,324,1387,369,,0.0,0,0,0,0,
740.0,car,0,12,1272,315,1291,341,,0.0,0,0,0,0,
740.0,car,0,14,1023,307,1156,405,,0.0,0,0,0,0,
740.0,car,0,17,1311,325,1386,369,,0.0,0,0,0,0,
740.0,car,0,19,1168,314,1220,347,,0.0,0,0,0,0,
741.0,car,0,12,1272,316,1291,341,,0.0,0,0,0,0,
741.0,car,0,14,1020,306,1155,405,,0.0,0,0,0,0,
741.0,car,0,17,1309,324,1382,368,,0.0,0,0,0,0,
741.0,car,0,19,1169,315,1221,347,,0.0,0,0,0,0,
742.0,car,0,12,1272,315,1291,341,,0.0,0,0,0,0,
742.0,car,0,14,1017,306,1153,407,,0.0,0,0,0,0,
742.0,car,0,17,1308,324,1379,367,,0.0,0,0,0,0,
742.0,car,0,19,1171,315,1221,346,,0.0,0,0,0,0,
743.0,car,0,12,1271,315,1290,340,,0.0,0,0,0,0,
743.0,car,0,14,1013,306,1150,407,,0.0,0,0,0,0,
743.0,car,0,17,1308,323,1376,367,,0.0,0,0,0,0,
743.0,car,0,19,1172,315,1221,346,,0.0,0,0,0,0,
744.0,car,0,12,1270,315,1290,340,,0.0,0,0,0,0,
744.0,car,0,14,1008,306,1148,409,,0.0,0,0,0,0,
744.0,car,0,17,1307,322,1373,367,,0.0,0,0,0,0,
744.0,car,0,19,1172,315,1221,347,,0.0,0,0,0,0,
745.0,car,0,12,1271,316,1292,341,,0.0,0,0,0,0,
745.0,car,0,14,1004,305,1146,410,,0.0,0,0,0,0,
745.0,car,0,17,1307,322,1372,366,,0.0,0,0,0,0,
745.0,car,0,19,1178,315,1223,346,,0.0,0,0,0,0,
746.0,car,0,12,1273,316,1294,341,,0.0,0,0,0,0,
746.0,car,0,14,999,305,1144,411,,0.0,0,0,0,0,
746.0,car,0,17,1307,322,1373,366,,0.0,0,0,0,0,
746.0,car,0,19,1181,316,1223,346,,0.0,0,0,0,0,
747.0,car,0,12,1274,316,1294,341,,0.0,0,0,0,0,
747.0,car,0,14,994,304,1142,413,,0.0,0,0,0,0,
747.0,car,0,17,1307,322,1373,366,,0.0,0,0,0,0,
747.0,car,0,19,1181,316,1223,346,,0.0,0,0,0,0,
748.0,car,0,12,1275,315,1295,341,,0.0,0,0,0,0,
748.0,car,0,14,991,303,1140,414,,0.0,0,0,0,0,
748.0,car,0,17,1307,321,1371,365,,0.0,0,0,0,0,
748.0,car,0,19,1182,316,1224,346,,0.0,0,0,0,0,
749.0,car,0,12,1275,315,1295,341,,0.0,0,0,0,0,
749.0,car,0,14,987,303,1139,415,,0.0,0,0,0,0,
749.0,car,0,17,1307,321,1371,365,,0.0,0,0,0,0,
749.0,car,0,19,1181,316,1225,346,,0.0,0,0,0,0,
750.0,car,0,12,1275,316,1295,341,,0.0,0,0,0,0,
750.0,car,0,14,983,302,1135,416,,0.0,0,0,0,0,
750.0,car,0,17,1307,321,1370,364,,0.0,0,0,0,0,
750.0,car,0,19,1180,316,1226,346,,0.0,0,0,0,0,
751.0,car,0,12,1275,316,1296,342,,0.0,0,0,0,0,
751.0,car,0,14,980,301,1133,418,,0.0,0,0,0,0,
751.0,car,0,17,1306,321,1369,364,,0.0,0,0,0,0,
751.0,car,0,19,1180,317,1227,347,,0.0,0,0,0,0,
752.0,car,0,12,1275,317,1296,342,,0.0,0,0,0,0,
752.0,car,0,14,975,298,1133,419,,0.0,0,0,0,0,
752.0,car,0,17,1306,321,1369,364,,0.0,0,0,0,0,
752.0,car,0,19,1180,317,1228,347,,0.0,0,0,0,0,
753.0,car,0,12,1276,317,1298,342,,0.0,0,0,0,0,
753.0,car,0,14,970,298,1132,421,,0.0,0,0,0,0,
753.0,car,0,17,1306,322,1369,363,,0.0,0,0,0,0,
753.0,car,0,19,1181,317,1228,347,,0.0,0,0,0,0,
754.0,car,0,12,1276,317,1300,342,,0.0,0,0,0,0,
754.0,car,0,14,965,299,1135,423,,0.0,0,0,0,0,
754.0,car,0,17,1306,323,1368,363,,0.0,0,0,0,0,
754.0,car,0,19,1181,319,1228,346,,0.0,0,0,0,0,
755.0,car,0,12,1275,317,1299,342,,0.0,0,0,0,0,
755.0,car,0,14,959,300,1136,425,,0.0,0,0,0,0,
755.0,car,0,17,1306,323,1367,363,,0.0,0,0,0,0,
755.0,car,0,19,1181,319,1229,347,,0.0,0,0,0,0,
756.0,car,0,12,1276,317,1300,342,,0.0,0,0,0,0,
756.0,car,0,14,954,299,1134,426,,0.0,0,0,0,0,
756.0,car,0,17,1305,323,1365,363,,0.0,0,0,0,0,
756.0,car,0,19,1181,319,1230,347,,0.0,0,0,0,0,
757.0,car,0,12,1277,316,1300,341,,0.0,0,0,0,0,
757.0,car,0,14,947,298,1130,428,,0.0,0,0,0,0,
757.0,car,0,17,1306,322,1362,362,,0.0,0,0,0,0,
757.0,car,0,19,1182,319,1231,347,,0.0,0,0,0,0,
758.0,car,0,12,1277,316,1300,341,,0.0,0,0,0,0,
758.0,car,0,14,945,299,1129,429,,0.0,0,0,0,0,
758.0,car,0,17,1305,322,1361,362,,0.0,0,0,0,0,
758.0,car,0,19,1183,319,1231,348,,0.0,0,0,0,0,
759.0,car,0,12,1277,316,1300,341,,0.0,0,0,0,0,
759.0,car,0,14,939,299,1129,429,,0.0,0,0,0,0,
759.0,car,0,17,1305,323,1360,361,,0.0,0,0,0,0,
759.0,car,0,19,1183,319,1232,348,,0.0,0,0,0,0,
760.0,car,0,12,1277,316,1298,341,,0.0,0,0,0,0,
760.0,car,0,14,933,298,1122,431,,0.0,0,0,0,0,
760.0,car,0,17,1304,324,1359,361,,0.0,0,0,0,0,
760.0,car,0,19,1183,319,1233,348,,0.0,0,0,0,0,
761.0,car,0,12,1276,316,1297,341,,0.0,0,0,0,0,
761.0,car,0,14,927,298,1117,433,,0.0,0,0,0,0,
761.0,car,0,17,1303,323,1359,361,,0.0,0,0,0,0,
761.0,car,0,19,1182,319,1234,348,,0.0,0,0,0,0,
762.0,car,0,12,1274,316,1295,341,,0.0,0,0,0,0,
762.0,car,0,14,922,296,1114,436,,0.0,0,0,0,0,
762.0,car,0,17,1302,322,1359,361,,0.0,0,0,0,0,
762.0,car,0,19,1181,319,1235,348,,0.0,0,0,0,0,
763.0,car,0,12,1274,317,1295,342,,0.0,0,0,0,0,
763.0,car,0,14,916,296,1112,439,,0.0,0,0,0,0,
763.0,car,0,17,1301,322,1358,361,,0.0,0,0,0,0,
763.0,car,0,19,1183,318,1236,348,,0.0,0,0,0,0,
764.0,car,0,12,1273,316,1294,341,,0.0,0,0,0,0,
764.0,car,0,14,908,295,1110,440,,0.0,0,0,0,0,
764.0,car,0,17,1301,323,1356,361,,0.0,0,0,0,0,
764.0,car,0,19,1183,318,1237,348,,0.0,0,0,0,0,
765.0,car,0,12,1274,316,1296,341,,0.0,0,0,0,0,
765.0,car,0,14,900,294,1107,442,,0.0,0,0,0,0,
765.0,car,0,17,1301,323,1355,360,,0.0,0,0,0,0,
765.0,car,0,19,1184,317,1237,348,,0.0,0,0,0,0,
766.0,car,0,12,1275,317,1298,341,,0.0,0,0,0,0,
766.0,car,0,14,894,295,1104,445,C,0.7332780620063204,50,17,107,37,C
766.0,car,0,17,1300,323,1353,360,,0.0,0,0,0,0,
766.0,car,0,19,1184,317,1238,348,,0.0,0,0,0,0,
767.0,car,0,12,1276,317,1298,341,,0.0,0,0,0,0,
767.0,car,0,14,887,294,1101,449,QVC,0.20263272499521304,51,18,103,38,QVC
767.0,car,0,17,1300,323,1352,360,,0.0,0,0,0,0,
767.0,car,0,19,1184,317,1238,347,,0.0,0,0,0,0,
768.0,car,0,12,1276,316,1297,341,,0.0,0,0,0,0,
768.0,car,0,14,879,294,1098,452,,0.0,0,0,0,0,
768.0,car,0,17,1300,322,1351,359,,0.0,0,0,0,0,
768.0,car,0,19,1186,317,1238,348,,0.0,0,0,0,0,
769.0,car,0,12,1276,317,1298,342,,0.0,0,0,0,0,
769.0,car,0,14,871,294,1093,455,S,0.08935561067245601,51,18,106,39,S
769.0,car,0,17,1299,322,1349,359,,0.0,0,0,0,0,
769.0,car,0,19,1187,318,1239,349,,0.0,0,0,0,0,
770.0,car,0,12,1277,318,1299,343,,0.0,0,0,0,0,
770.0,car,0,14,862,294,1091,458,QPC,0.14958275854587555,51,18,111,39,QPC
770.0,car,0,17,1298,322,1348,359,,0.0,0,0,0,0,
770.0,car,0,19,1190,317,1240,349,,0.0,0,0,0,0,
771.0,car,0,12,1277,318,1299,344,,0.0,0,0,0,0,
771.0,car,0,14,853,294,1088,460,QLO,0.3118814197080239,53,19,114,40,QLO
771.0,car,0,17,1297,321,1347,359,,0.0,0,0,0,0,
771.0,car,0,19,1192,318,1241,349,,0.0,0,0,0,0,
772.0,car,0,12,1276,318,1297,344,,0.0,0,0,0,0,
772.0,car,0,14,842,294,1085,463,QED,0.12985994480123927,55,20,118,41,QED
772.0,car,0,17,1296,321,1347,359,,0.0,0,0,0,0,
772.0,car,0,19,1194,318,1241,348,,0.0,0,0,0,0,
773.0,car,0,12,1276,318,1298,344,,0.0,0,0,0,0,
773.0,car,0,14,832,293,1082,466,QET,0.12200548745701303,56,19,119,42,QET
773.0,car,0,17,1294,322,1347,359,,0.0,0,0,0,0,
773.0,car,0,19,1193,317,1242,348,,0.0,0,0,0,0,
774.0,car,0,12,1277,318,1298,346,,0.0,0,0,0,0,
774.0,car,0,14,823,293,1076,469,ZBLG,0.41260218620300293,56,20,120,42,ZBLG
774.0,car,0,17,1291,322,1346,359,,0.0,0,0,0,0,
774.0,car,0,19,1192,317,1242,348,,0.0,0,0,0,0,
775.0,car,0,12,1277,318,1297,346,,0.0,0,0,0,0,
775.0,car,0,14,812,292,1073,474,0ZO,0.10517338736198661,57,19,124,43,0ZO
775.0,car,0,17,1288,322,1344,358,,0.0,0,0,0,0,
775.0,car,0,19,1191,319,1243,349,,0.0,0,0,0,0,
776.0,car,0,12,1278,318,1298,345,,0.0,0,0,0,0,
776.0,car,0,14,801,292,1069,477,WZBUD,0.05162358644745273,56,22,124,44,WZBUD
776.0,car,0,17,1287,323,1343,358,,0.0,0,0,0,0,
776.0,car,0,19,1191,319,1244,350,,0.0,0,0,0,0,
777.0,car,0,12,1279,318,1299,345,,0.0,0,0,0,0,
777.0,car,0,14,789,292,1064,481,EZALC,0.19276886741572596,60,22,127,45,EZALC
777.0,car,0,17,1287,322,1343,358,,0.0,0,0,0,0,
777.0,car,0,19,1193,319,1244,350,,0.0,0,0,0,0,
778.0,car,0,12,1279,319,1301,346,,0.0,0,0,0,0,
778.0,car,0,14,777,291,1061,486,4ZBLC,0.10024084444001977,59,22,131,47,4ZBLC
778.0,car,0,17,1287,322,1342,357,,0.0,0,0,0,0,
778.0,car,0,19,1195,320,1245,351,,0.0,0,0,0,0,
779.0,car,0,12,1279,319,1303,347,,0.0,0,0,0,0,
779.0,car,0,14,764,291,1056,489,EID,0.040807269513607025,60,22,133,48,EID
779.0,car,0,17,1286,322,1343,358,,0.0,0,0,0,0,
779.0,car,0,19,1197,320,1246,351,,0.0,0,0,0,0,
780.0,car,0,12,1279,319,1304,347,,0.0,0,0,0,0,
780.0,car,0,14,750,290,1051,495,E71LC,0.15194960420410597,62,24,137,50,E71LC
780.0,car,0,17,1287,322,1342,357,,0.0,0,0,0,0,
780.0,car,0,19,1197,320,1246,351,,0.0,0,0,0,0,
781.0,car,0,12,1279,318,1306,348,,0.0,0,0,0,0,
781.0,car,0,14,736,290,1046,499,,0.0,0,0,0,0,
781.0,car,0,17,1287,321,1342,357,,0.0,0,0,0,0,
781.0,car,0,19,1196,321,1245,352,,0.0,0,0,0,0,
782.0,car,0,12,1280,318,1306,349,,0.0,0,0,0,0,
782.0,car,0,14,721,290,1042,505,EZALC,0.4470996763331656,64,27,141,50,EZALC
782.0,car,0,17,1287,320,1342,357,,0.0,0,0,0,0,
782.0,car,0,19,1195,320,1245,352,,0.0,0,0,0,0,
783.0,car,0,12,1280,318,1311,349,,0.0,0,0,0,0,
783.0,car,0,14,705,289,1037,511,EFE,0.09693464411941027,65,25,144,53,EFE
783.0,car,0,17,1286,320,1341,357,,0.0,0,0,0,0,
783.0,car,0,19,1195,321,1246,353,,0.0,0,0,0,0,
784.0,car,0,12,1280,318,1313,349,,0.0,0,0,0,0,
784.0,car,0,14,688,288,1029,516,,0.0,0,0,0,0,
784.0,car,0,17,1285,320,1340,356,,0.0,0,0,0,0,
784.0,car,0,19,1196,322,1247,353,,0.0,0,0,0,0,
785.0,car,0,12,1280,318,1315,349,,0.0,0,0,0,0,
785.0,car,0,14,668,287,1024,521,,0.0,0,0,0,0,
785.0,car,0,17,1285,320,1340,356,,0.0,0,0,0,0,
785.0,car,0,19,1197,321,1247,353,,0.0,0,0,0,0,
786.0,car,0,12,1280,318,1317,350,,0.0,0,0,0,0,
786.0,car,0,14,648,287,1018,527,,0.0,0,0,0,0,
786.0,car,0,17,1284,320,1340,356,,0.0,0,0,0,0,
786.0,car,0,19,1197,321,1248,354,,0.0,0,0,0,0,
787.0,car,0,12,1280,318,1323,351,,0.0,0,0,0,0,
787.0,car,0,14,629,285,1012,534,,0.0,0,0,0,0,
787.0,car,0,17,1284,319,1339,356,,0.0,0,0,0,0,
787.0,car,0,19,1196,321,1248,354,,0.0,0,0,0,0,
788.0,car,0,14,606,285,1005,540,,0.0,0,0,0,0,
788.0,car,0,17,1282,319,1337,356,,0.0,0,0,0,0,
788.0,car,0,19,1195,321,1248,354,,0.0,0,0,0,0,
789.0,car,0,14,583,284,1000,548,,0.0,0,0,0,0,
789.0,car,0,17,1282,319,1335,355,,0.0,0,0,0,0,
789.0,car,0,19,1196,320,1249,354,,0.0,0,0,0,0,
790.0,car,0,14,557,284,994,557,,0.0,0,0,0,0,
790.0,car,0,17,1282,319,1332,355,,0.0,0,0,0,0,
790.0,car,0,19,1195,320,1249,354,,0.0,0,0,0,0,
791.0,car,0,14,528,284,983,565,,0.0,0,0,0,0,
791.0,car,0,17,1281,318,1332,355,,0.0,0,0,0,0,
791.0,car,0,19,1195,319,1249,354,,0.0,0,0,0,0,
792.0,car,0,14,500,283,975,574,,0.0,0,0,0,0,
792.0,car,0,17,1281,318,1331,355,,0.0,0,0,0,0,
792.0,car,0,19,1195,319,1250,355,,0.0,0,0,0,0,
793.0,car,0,14,468,282,965,587,,0.0,0,0,0,0,
793.0,car,0,17,1282,319,1334,355,,0.0,0,0,0,0,
793.0,car,0,19,1196,318,1251,355,,0.0,0,0,0,0,
794.0,car,0,14,431,280,955,599,,0.0,0,0,0,0,
794.0,car,0,17,1282,320,1335,355,,0.0,0,0,0,0,
794.0,car,0,19,1198,319,1251,355,,0.0,0,0,0,0,
795.0,car,0,14,395,279,945,612,,0.0,0,0,0,0,
795.0,car,0,17,1281,319,1332,355,,0.0,0,0,0,0,
795.0,car,0,19,1199,320,1251,356,,0.0,0,0,0,0,
796.0,car,0,14,351,278,934,623,,0.0,0,0,0,0,
796.0,car,0,17,1281,320,1332,354,,0.0,0,0,0,0,
796.0,car,0,19,1201,321,1251,356,,0.0,0,0,0,0,
797.0,car,0,14,304,277,922,641,,0.0,0,0,0,0,
797.0,car,0,17,1281,320,1335,354,,0.0,0,0,0,0,
797.0,car,0,19,1202,321,1251,356,,0.0,0,0,0,0,
798.0,car,0,14,250,275,910,655,,0.0,0,0,0,0,
798.0,car,0,17,1280,320,1336,354,,0.0,0,0,0,0,
798.0,car,0,19,1202,322,1252,357,,0.0,0,0,0,0,
799.0,car,0,14,194,270,899,675,,0.0,0,0,0,0,
799.0,car,0,17,1280,319,1330,353,,0.0,0,0,0,0,
799.0,car,0,19,1201,321,1253,357,,0.0,0,0,0,0,
799.0,car,0,20,1343,322,1384,353,,0.0,0,0,0,0,
800.0,car,0,14,130,267,883,698,,0.0,0,0,0,0,
800.0,car,0,17,1279,320,1321,352,,0.0,0,0,0,0,
800.0,car,0,19,1202,321,1254,357,,0.0,0,0,0,0,
800.0,car,0,20,1343,322,1383,353,,0.0,0,0,0,0,
801.0,car,0,14,54,264,868,720,,0.0,0,0,0,0,
801.0,car,0,17,1278,319,1317,353,,0.0,0,0,0,0,
801.0,car,0,19,1202,321,1255,357,,0.0,0,0,0,0,
801.0,car,0,20,1344,322,1383,353,,0.0,0,0,0,0,
802.0,car,0,14,8,262,852,747,,0.0,0,0,0,0,
802.0,car,0,17,1276,318,1315,351,,0.0,0,0,0,0,
802.0,car,0,19,1202,321,1256,357,,0.0,0,0,0,0,
802.0,car,0,20,1344,322,1384,353,,0.0,0,0,0,0,
803.0,car,0,14,0,259,834,779,,0.0,0,0,0,0,
803.0,car,0,17,1275,317,1314,350,,0.0,0,0,0,0,
803.0,car,0,19,1200,320,1257,357,,0.0,0,0,0,0,
803.0,car,0,20,1344,322,1384,352,,0.0,0,0,0,0,
804.0,car,0,14,0,254,815,815,,0.0,0,0,0,0,
804.0,car,0,17,1274,317,1313,350,,0.0,0,0,0,0,
804.0,car,0,19,1198,320,1258,357,,0.0,0,0,0,0,
804.0,car,0,20,1344,322,1384,352,,0.0,0,0,0,0,
805.0,car,0,14,0,251,792,865,,0.0,0,0,0,0,
805.0,car,0,17,1276,318,1318,350,,0.0,0,0,0,0,
805.0,car,0,19,1197,319,1259,358,,0.0,0,0,0,0,
805.0,car,0,20,1343,322,1383,352,,0.0,0,0,0,0,
806.0,car,0,14,0,246,770,913,,0.0,0,0,0,0,
806.0,car,0,17,1275,317,1314,349,,0.0,0,0,0,0,
806.0,car,0,19,1199,320,1261,358,,0.0,0,0,0,0,
806.0,car,0,20,1343,322,1384,352,,0.0,0,0,0,0,
807.0,car,0,14,0,243,743,964,,0.0,0,0,0,0,
807.0,car,0,17,1275,317,1313,349,,0.0,0,0,0,0,
807.0,car,0,19,1200,319,1262,358,,0.0,0,0,0,0,
807.0,car,0,20,1343,322,1383,352,,0.0,0,0,0,0,
808.0,car,0,14,0,241,713,1031,,0.0,0,0,0,0,
808.0,car,0,17,1274,317,1312,350,,0.0,0,0,0,0,
808.0,car,0,19,1201,319,1262,359,,0.0,0,0,0,0,
808.0,car,0,20,1343,322,1383,353,,0.0,0,0,0,0,
809.0,car,0,14,0,237,682,1056,,0.0,0,0,0,0,
809.0,car,0,17,1274,318,1310,350,,0.0,0,0,0,0,
809.0,car,0,19,1202,320,1263,359,,0.0,0,0,0,0,
809.0,car,0,20,1343,322,1382,352,,0.0,0,0,0,0,
810.0,car,0,14,0,232,645,997,,0.0,0,0,0,0,
810.0,car,0,17,1274,318,1309,349,,0.0,0,0,0,0,
810.0,car,0,19,1202,320,1265,360,,0.0,0,0,0,0,
810.0,car,0,20,1343,322,1382,352,,0.0,0,0,0,0,
811.0,car,0,14,0,226,602,968,,0.0,0,0,0,0,
811.0,car,0,17,1274,318,1308,349,,0.0,0,0,0,0,
811.0,car,0,19,1202,319,1267,360,,0.0,0,0,0,0,
811.0,car,0,20,1343,321,1382,352,,0.0,0,0,0,0,
812.0,car,0,14,0,220,555,955,,0.0,0,0,0,0,
812.0,car,0,17,1272,317,1307,348,,0.0,0,0,0,0,
812.0,car,0,19,1202,318,1269,361,,0.0,0,0,0,0,
812.0,car,0,20,1343,322,1383,352,,0.0,0,0,0,0,
813.0,car,0,14,0,219,502,952,,0.0,0,0,0,0,
813.0,car,0,17,1272,317,1307,349,,0.0,0,0,0,0,
813.0,car,0,19,1202,318,1270,361,,0.0,0,0,0,0,
813.0,car,0,20,1343,321,1383,352,,0.0,0,0,0,0,
814.0,car,0,14,0,228,438,952,,0.0,0,0,0,0,
814.0,car,0,17,1273,317,1306,348,,0.0,0,0,0,0,
814.0,car,0,19,1203,318,1271,362,,0.0,0,0,0,0,
814.0,car,0,20,1343,322,1383,352,,0.0,0,0,0,0,
815.0,car,0,14,0,241,364,984,,0.0,0,0,0,0,
815.0,car,0,17,1273,316,1307,348,,0.0,0,0,0,0,
815.0,car,0,19,1203,318,1272,361,,0.0,0,0,0,0,
815.0,car,0,20,1343,321,1382,352,,0.0,0,0,0,0,
816.0,car,0,14,0,302,274,1039,,0.0,0,0,0,0,
816.0,car,0,17,1272,316,1306,348,,0.0,0,0,0,0,
816.0,car,0,19,1203,319,1273,361,,0.0,0,0,0,0,
816.0,car,0,20,1343,321,1382,352,,0.0,0,0,0,0,
817.0,car,0,14,0,392,163,1046,,0.0,0,0,0,0,
817.0,car,0,17,1271,316,1306,348,,0.0,0,0,0,0,
817.0,car,0,19,1204,319,1272,361,,0.0,0,0,0,0,
817.0,car,0,20,1343,322,1382,352,,0.0,0,0,0,0,
818.0,car,0,17,1270,316,1306,348,,0.0,0,0,0,0,
818.0,car,0,19,1206,318,1273,362,,0.0,0,0,0,0,
